gene	cluster
NOP10	K2
LPCAT4	K2
GOLGA8A	K1
GOLGA8B	K1
AQR	K3
ZNF770	K3
DPH6	K3
C15orf41	K2
MEIS2	K1
FAM98B	K3
RASGRP1	K3
THBS1	K1
FSIP1	K2
RP11-37C7.3	K3
GPR176	K4
EIF2AK4	K3
SRP14	K3
SRP14-AS1	K2
BMF	K5
BUB1B	K3
PAK6	K2
PLCB2	K1
LINC00984	K1
C15orf52	K1
DISP2	K1
KNSTRN	K3
IVD	K2
BAHD1	K3
CHST14	K1
RP11-111A22.1	K4
C15orf57	K4
RPUSD2	K2
CASC5	K3
RAD51	K3
RMDN3	K4
GCHFR	K2
DNAJC17	K3
ZFYVE19	K3
SPINT1	K1
VPS18	K2
RP11-540O11.1	K1
CHAC1	K4
INO80	K2
RP11-540O11.6	K4
CHP1	K5
OIP5	K3
NUSAP1	K3
NDUFAF1	K2
RTF1	K3
ITPKA	K1
RPAP1	K2
TYRO3	K2
MGA	K2
MAPKBP1	K1
JMJD7	K1
JMJD7-PLA2G4B	K3
RP11-23P13.6	K1
EHD4	K2
VPS39	K2
TMEM87A	K2
GANC	K3
CAPN3	K1
ZNF106	K3
SNAP23	K2
LRRC57	K3
HAUS2	K3
STARD9	K1
CDAN1	K3
TTBK2	K4
UBR1	K3
EPB42	K4
TMEM62	K3
RP11-473C18.3	K5
CCNDBP1	K5
TGM5	K5
TGM7	K5
LCMT2	K3
ADAL	K3
TUBGCP4	K3
TP53BP1	K2
MAP1A	K1
PPIP5K1	K3
CATSPER2	K3
PDIA3	K2
ELL3	K5
SERF2	K5
HYPK	K5
WDR76	K3
FRMD5	K3
CASC4	K3
CTDSPL2	K3
EIF3J	K4
SPG11	K3
PATL2	K3
B2M	K1
TRIM69	K2
SORD	K2
DUOX2	K1
DUOX1	K3
SHF	K1
SLC28A2	K3
GATM	K1
SPATA5L1	K2
SLC30A4	K2
BLOC1S6	K2
SQRDL	K3
MYEF2	K1
DUT	K3
FBN1	K2
CEP152	K3
SHC4	K1
EID1	K3
SECISBP2L	K5
COPS2	K5
GALK2	K2
DTWD1	K3
ATP8B4	K1
CTD-2647E9.3	K1
SLC27A2	K2
HDC	K1
USP8	K3
TRPM7	K3
RP11-120K9.2	K3
SPPL2A	K3
AP4E1	K3
DMXL2	K1
LYSMD2	K3
TMOD2	K4
TMOD3	K3
LEO1	K3
MAPK6	K2
CTD-2184D3.5	K1
GNB5	K1
MYO5A	K1
ARPP19	K3
RP11-23N2.4	K5
FAM214A	K5
RSL24D1	K3
RAB27A	K3
RP11-139H15.1	K3
PIGB	K2
CCPG1	K3
C15orf65	K3
DYX1C1	K2
NEDD4	K3
RFX7	K2
TEX9	K2
MNS1	K2
ZNF280D	K3
TCF12	K3
LINC00926	K1
GCOM1	K3
POLR2M	K3
ALDH1A2	K1
ADAM10	K2
FAM63B	K3
RNF111	K1
SLTM	K3
CCNB2	K3
MYO1E	K3
FAM81A	K2
GTF2A2	K3
RP11-361D15.2	K1
ANXA2	K2
NARG2	K3
RP11-219B17.1	K3
RORA	K4
VPS13C	K3
TLN2	K3
TPM1	K3
RP11-244F12.3	K3
LACTB	K2
RPS27L	K2
RAB8B	K3
APH1B	K2
USP3	K2
USP3-AS1	K5
FBXL22	K5
HERC1	K5
RP11-317G6.1	K4
DAPK2	K1
FAM96A	K3
SNX1	K2
SNX22	K4
PPIB	K2
CSNK1G1	K3
KIAA0101	K3
TRIP4	K3
ZNF609	K1
OAZ2	K5
AC100830.3	K1
RBPMS2	K2
PIF1	K3
PLEKHO2	K2
ANKDD1A	K1
SPG21	K2
MTFMT	K3
UBAP1L	K1
PDCD7	K3
CLPX	K5
CILP	K5
PARP16	K2
DPP8	K3
PTPLAD1	K3
VWA9	K3
SLC24A1	K5
DENND4A	K5
RAB11A	K3
MEGF11	K1
DIS3L	K2
TIPIN	K3
MAP2K1	K1
SNAPC5	K2
RPL4	K3
ZWILCH	K3
LCTL	K3
SMAD6	K1
SMAD3	K1
AAGAB	K3
IQCH	K3
IQCH-AS1	K2
C15orf61	K2
RP11-502I4.3	K1
MAP2K5	K3
PIAS1	K3
CALML4	K1
CLN6	K3
ITGA11	K1
ANP32A	K3
SPESP1	K4
NOX5	K3
GLCE	K3
PAQR5	K1
KIF23	K3
RPLP1	K3
TLE3	K3
UACA	K3
LRRC49	K2
THAP10	K2
MYO9A	K3
SENP8	K3
PKM	K2
PARP6	K1
HEXA	K2
RP11-1007O24.3	K1
ARIH1	K5
RP11-1006G14.1	K5
BBS4	K3
ADPGK	K2
ADPGK-AS1	K1
NEO1	K2
NPTN	K1
CD276	K1
LOXL1-AS1	K1
STOML1	K3
PML	K2
CYP11A1	K1
SEMA7A	K1
UBL7	K2
UBL7-AS1	K3
ARID3B	K5
CLK3	K4
EDC3	K3
CSK	K2
ULK3	K3
SCAMP2	K2
MPI	K2
FAM219B	K3
COX5A	K3
RPP25	K1
PPCDC	K3
C15orf39	K3
COMMD4	K3
NEIL1	K1
MAN2C1	K3
SIN3A	K2
PTPN9	K1
SNUPN	K3
IMP3	K2
SNX33	K1
CSPG4	K2
UBE2Q2	K3
FBXO22	K3
NRG4	K3
ETFA	K3
SCAPER	K2
RCN2	K3
PSTPIP1	K1
RP11-797A18.4	K1
TSPAN3	K3
PEAK1	K3
HMG20A	K3
TBC1D2B	K2
RP11-114H24.6	K5
IDH3A	K2
ACSBG1	K3
DNAJA4	K4
WDR61	K3
IREB2	K3
HYKK	K2
PSMA4	K3
CTSH	K2
TMED3	K3
KIAA1024	K3
MTHFS	K2
RP11-38G5.4	K3
ST20	K1
BCL2A1	K1
ZFAND6	K5
FAH	K2
RP11-2E17.1	K5
ARNT2	K5
ABHD17C	K1
KIAA1199	K1
MESDC2	K3
MESDC1	K1
C15orf26	K5
IL16	K5
STARD5	K3
RP11-761I4.3	K2
TMC3	K1
MEX3B	K2
FAM154B	K2
RPS17	K3
RPS17L	K3
CPEB1	K5
RP11-752G15.3	K5
AP3B2	K5
RP11-752G15.8	K3
RP11-752G15.6	K2
FSD2	K3
WHAMM	K4
HOMER2	K3
FAM103A1	K3
C15orf40	K3
TM6SF1	K1
HDGFRP3	K3
RP11-382A20.4	K4
UBE2Q2L	K4
ZSCAN2	K3
RP11-182J1.1	K4
WDR73	K3
NMB	K2
SEC11A	K3
ZNF592	K4
ALPK3	K5
PDE8A	K3
AKAP13	K1
KLHL25	K2
MRPL46	K3
MRPS11	K3
DET1	K3
AEN	K5
ISG20	K4
HAPLN3	K1
MFGE8	K2
ABHD2	K3
FANCI	K3
POLG	K3
TICRR	K3
KIF7	K1
PEX11A	K2
ANPEP	K1
AP3S2	K3
ZNF710	K3
RP11-617F23.1	K1
IDH2	K3
SEMA4B	K3
CIB1	K2
GDPGP1	K2
NGRN	K5
ZNF774	K2
IQGAP1	K2
CRTC3	K3
CTD-3065B20.2	K3
BLM	K3
FURIN	K5
FES	K1
MAN2A2	K4
UNC45A	K5
HDDC3	K3
AC068831.6	K4
RCCD1	K3
PRC1	K3
PRC1-AS1	K4
VPS33B	K3
SLCO3A1	K1
FAM174B	K1
CHD2	K5
MCTP2	K2
RP11-4F5.2	K2
LINC00923	K2
ARRDC4	K4
IGF1R	K4
TTC23	K3
LRRC28	K3
MEF2A	K5
LYSMD4	K3
CTD-2054N24.2	K2
LINS	K3
ASB7	K5
LRRK1	K1
CHSY1	K3
VIMP	K2
SNRPA1	K2
RP11-299G20.2	K4
PCSK6	K4
TM2D3	K4
TARSL2	K2
RP11-89K11.1	K2
WASH4P	K3
POLR3K	K2
SNRNP25	K3
RHBDF1	K5
MPG	K3
NPRL3	K5
Z69666.2	K4
HBZ	K3
HBM	K4
HBA2	K5
HBA1	K5
HBQ1	K5
LUC7L	K1
ITFG3	K2
PDIA2	K2
AXIN1	K1
MRPL28	K3
TMEM8A	K1
NME4	K3
DECR2	K3
RAB11FIP3	K1
CAPN15	K3
PIGQ	K4
NHLRC4	K4
RAB40C	K2
WFIKKN1	K1
C16orf13	K2
FAM195A	K2
AL022341.3	K5
WDR90	K3
RHOT2	K2
RHBDL1	K5
STUB1	K1
JMJD8	K2
WDR24	K2
METRN	K1
FAM173A	K2
CCDC78	K2
HAGHL	K2
NARFL	K3
RPUSD1	K2
CHTF18	K3
LMF1	K3
LA16c-366D3.1	K1
TPSG1	K2
TPSAB1	K2
TPSD1	K2
RP11-616M22.7	K5
UBE2I	K2
LA16c-358B7.3	K1
BAIAP3	K5
TSR3	K1
GNPTG	K5
LA16c-316G12.2	K5
UNKL	K4
C16orf91	K2
CCDC154	K5
CLCN7	K1
LA16c-390E6.4	K5
TELO2	K3
IFT140	K2
TMEM204	K1
CRAMP1L	K5
HN1L	K3
MAPK8IP3	K1
LA16c-361A3.3	K1
NME3	K2
MRPS34	K2
EME2	K1
NUBP2	K3
IGFALS	K5
HAGH	K4
FAHD1	K4
MSRB1	K5
RPL3L	K4
NDUFB10	K2
RPS2	K3
SNHG9	K1
RNF151	K1
TBL3	K2
GFER	K3
SYNGR3	K2
ZNF598	K1
NPW	K1
SLC9A3R2	K1
NTHL1	K2
TSC2	K3
PKD1	K4
RAB26	K2
RP11-304L19.5	K2
TRAF7	K3
BRICD5	K1
PGP	K3
E4F1	K2
DNASE1L2	K5
ECI1	K3
RNPS1	K2
MIR940	K1
ABCA3	K1
CCNF	K3
RP11-715J22.3	K3
RP11-715J22.4	K4
C16orf59	K3
RP11-715J22.2	K3
TBC1D24	K3
ATP6V0C	K5
AMDHD2	K5
PDPK1	K4
KCTD5	K1
PRSS27	K1
SRRM2	K1
TCEB2	K5
PRSS21	K2
ZG16B	K1
LA16c-325D7.2	K2
FLYWCH2	K2
FLYWCH1	K3
PKMYT1	K3
PAQR4	K3
LA16c-380H5.5	K2
CLDN9	K1
TNFRSF12A	K2
HCFC1R1	K3
THOC6	K3
MMP25	K1
RP11-473M20.7	K1
RP11-473M20.9	K1
ZNF205-AS1	K5
ZNF205	K1
RP11-473M20.14	K1
ZNF213	K5
RP11-473M20.16	K1
ZNF200	K3
ZNF263	K1
TIGD7	K2
ZNF75A	K3
ZNF174	K2
ZNF597	K2
CLUAP1	K2
SLX4	K5
DNASE1	K5
TRAP1	K2
CREBBP	K5
ADCY9	K1
RP11-95P2.1	K2
TFAP4	K2
GLIS2	K1
PAM16	K1
CORO7	K3
VASN	K5
DNAJA3	K2
NMRAL1	K2
HMOX2	K2
CDIP1	K2
C16orf96	K5
UBALD1	K5
MGRN1	K1
RP11-709D24.6	K1
ANKS3	K2
ROGDI	K3
GLYR1	K3
UBN1	K3
NAGPA	K2
ALG1	K2
FAM86A	K2
METTL22	K4
ABAT	K1
TMEM186	K2
PMM2	K2
RP11-77H9.2	K5
CARHSP1	K3
USP7	K5
RP11-77H9.8	K5
C16orf72	K1
RP11-473I1.5	K3
ATF7IP2	K2
EMP2	K2
NUBP1	K3
TVP23A	K1
CIITA	K1
CLEC16A	K3
RP11-66H6.3	K4
RMI2	K3
SOCS1	K1
RP11-485G7.6	K4
CTD-3088G3.8	K1
LITAF	K1
SNN	K1
TXNDC11	K1
ZC3H7A	K3
RSL1D1	K2
GSPT1	K5
RP11-166B2.5	K5
RP11-166B2.1	K5
SNX29	K4
RP11-276H1.3	K4
CTD-3037G24.4	K4
CPPED1	K3
CTD-2583P5.1	K3
CTD-2583P5.3	K3
ERCC4	K3
MKL2	K3
RP11-65J21.3	K5
PARN	K3
BFAR	K2
NOMO1	K2
NPIPA1	K3
PDXDC1	K3
RP11-680G24.5	K4
NTAN1	K4
RRN3	K2
RP11-72I8.1	K3
NPIPA5	K4
MPV17L	K2
C16orf45	K5
KIAA0430	K5
CTB-193M12.1	K5
NDE1	K4
MYH11	K5
AF001548.5	K5
AF001548.6	K5
FOPNL	K2
CTA-972D3.2	K1
ABCC1	K1
ABCC6	K1
NPIPA7	K4
XYLT1	K1
CTD-2576D5.4	K1
NPIPA8	K3
NOMO2	K3
ARL6IP1	K4
RP11-1035H13.2	K5
SMG1	K1
COQ7	K3
ITPRIPL2	K1
TMC5	K5
CTA-363E6.6	K5
GDE1	K5
CCP110	K3
C16orf62	K3
KNOP1	K2
IQCK	K2
ACSM3	K2
ACSM1	K2
THUMPD1	K2
ERI2	K3
AC004381.6	K3
DCUN1D3	K1
LYRM1	K3
DNAH3	K1
TMEM159	K2
CRYM	K1
CRYM-AS1	K2
NPIPB3	K4
METTL9	K5
IGSF6	K5
OTOA	K5
NPIPB4	K4
UQCRC2	K3
C16orf52	K1
EEF2K	K2
RP11-141O15.1	K2
POLR3E	K2
CDR2	K5
RP11-21M24.3	K4
NPIPB5	K4
USP31	K3
COG7	K3
CTD-2270L9.4	K1
GGA2	K3
EARS2	K2
UBFD1	K1
NDUFAB1	K3
PALB2	K2
DCTN5	K3
CTD-2196E14.9	K3
PLK1	K3
CTD-2196E14.5	K4
PRKCB	K3
RBBP6	K1
TNRC6A	K3
CTD-2515A14.1	K4
SLC5A11	K1
ARHGAP17	K3
RP11-266L9.5	K1
RP11-449H11.1	K3
LCMT1	K3
RP11-266L9.2	K3
ZKSCAN2	K2
KDM8	K3
NSMCE1	K3
IL4R	K2
IL21R	K1
GTF3C1	K3
KIAA0556	K3
CTD-2049O4.1	K1
XPO6	K3
NPIPB6	K5
EIF3CL	K3
APOBR	K1
CCDC101	K3
SULT1A2	K1
SULT1A1	K2
EIF3C	K3
ATXN2L	K1
TUFM	K2
SH2B1	K1
ATP2A1	K1
RP11-22P6.3	K1
RABEP2	K2
NFATC2IP	K1
RP11-264B17.2	K4
SPNS1	K5
RP11-264B17.4	K1
LAT	K1
RP11-426C22.5	K1
RP11-426C22.4	K1
SNX29P2	K1
NPIPB11	K1
RP11-345J4.5	K2
SLX1B	K2
SULT1A4	K2
RP11-231C14.4	K4
SPN	K3
QPRT	K2
C16orf54	K1
AC009133.17	K1
KIF22	K3
MAZ	K1
PRRT2	K1
PAGR1	K3
MVP	K5
CDIPT	K5
KCTD13	K1
CTD-2574D22.2	K2
TMEM219	K2
TAOK2	K3
HIRIP3	K3
INO80E	K3
DOC2A	K1
ALDOA	K2
PPP4C	K1
TBX6	K1
YPEL3	K5
GDPD3	K1
MAPK3	K3
CORO1A	K1
BOLA2B	K2
SULT1A3	K2
RP11-347C12.1	K1
CD2BP2	K2
TBC1D10B	K3
MYLPF	K1
ZNF48	K1
SEPT1	K1
ZNF771	K2
DCTPP1	K2
SEPHS2	K2
ITGAL	K1
ZNF768	K1
ZNF747	K1
AC002310.12	K2
ZNF764	K3
ZNF688	K1
ZNF785	K3
ZNF689	K3
PRR14	K1
FBRS	K5
RP11-146F11.1	K1
SRCAP	K1
PHKG2	K3
C16orf93	K3
RNF40	K3
ZNF629	K2
BCL7C	K2
CTF1	K1
FBXL19-AS1	K1
FBXL19	K1
ORAI3	K1
SETD1A	K1
HSD3B7	K2
STX1B	K1
STX4	K5
RP11-196G11.2	K5
ZNF668	K2
ZNF646	K1
PRSS53	K1
VKORC1	K2
BCKDK	K2
KAT8	K1
PRSS36	K1
FUS	K3
PYCARD	K1
ITGAM	K1
ITGAX	K1
ZNF843	K5
RP11-452L6.1	K1
RP11-452L6.5	K3
ARMC5	K1
TGFB1I1	K4
SLC5A2	K5
C16orf58	K3
RP11-452L6.7	K4
AHSP	K4
CTD-2358C21.4	K3
ZNF720	K3
ZNF267	K3
SHCBP1	K3
VPS35	K2
ORC6	K3
MYLK3	K2
C16orf87	K2
GPT2	K1
DNAJA2	K5
NETO2	K1
ITFG1	K3
RP11-329J18.3	K1
RP11-474B12.1	K3
PHKB	K3
ABCC11	K1
LONP2	K3
SIAH1	K1
N4BP1	K3
RP11-44I10.3	K4
CNEP1R1	K3
HEATR3	K2
PAPD5	K1
ADCY7	K2
BRD7	K3
NKD1	K1
SNX20	K2
NOD2	K1
RP11-327F22.2	K1
CYLD	K5
RP11-327F22.4	K5
RBL2	K3
AKTIP	K1
RPGRIP1L	K2
FTO	K3
RP11-357N13.2	K1
CRNDE	K3
MMP2	K1
LPCAT2	K1
RP11-212I21.4	K1
CAPNS2	K1
AMFR	K5
RP11-413H22.2	K4
NUDT21	K3
OGFOD1	K2
BBS2	K2
MT2A	K1
MT1E	K2
MT1F	K1
MT1G	K2
MT1H	K2
MT1X	K2
NUP93	K3
HERPUD1	K5
CETP	K1
NLRC5	K3
CPNE2	K1
FAM192A	K3
RSPRY1	K3
CIAPIN1	K2
COQ9	K3
POLR2C	K2
DOK4	K1
GPR114	K1
GPR56	K2
GPR97	K1
CCDC135	K1
KATNB1	K2
KIFC3	K1
ZNF319	K2
USB1	K3
MMP15	K1
C16orf80	K2
CCDC113	K2
GINS3	K3
NDRG4	K2
SETD6	K2
CNOT1	K3
SLC38A7	K2
GOT2	K3
TK2	K1
CKLF	K2
CMTM1	K1
CMTM3	K1
CMTM4	K1
DYNC1LI2	K5
RP11-63M22.1	K4
NAE1	K3
PDP2	K2
RP11-61A14.2	K2
RP11-61A14.3	K1
RRAD	K5
FAM96B	K5
CES2	K2
CES3	K2
CES4A	K1
CBFB	K1
C16orf70	K2
TRADD	K3
FBXL8	K2
NOL3	K2
KIAA0895L	K3
E2F4	K4
ELMO3	K4
LRRC29	K4
TMEM208	K2
FHOD1	K1
SLC9A5	K1
HSD11B2	K2
ATP6V0D1	K3
AGRP	K1
FAM65A	K3
CTD-2012K14.7	K1
CTCF	K3
AC009095.4	K4
RLTPR	K1
ACD	K3
PARD6A	K2
C16orf86	K1
GFOD2	K5
RANBP10	K5
TSNAXIP1	K5
CENPT	K3
THAP11	K1
NUTF2	K3
EDC4	K3
CTC-479C5.10	K1
PSKH1	K3
CTC-479C5.12	K1
PSMB10	K1
LCAT	K3
SLC12A4	K3
DPEP3	K2
DPEP2	K2
DUS2	K2
DDX28	K2
NFATC3	K2
ESRP2	K1
PLA2G15	K2
SLC7A6	K2
PRMT7	K3
SMPD3	K1
ZFP90	K3
CDH1	K4
RP11-354M1.2	K4
TANGO6	K3
HAS3	K3
CHTF8	K3
CIRH1A	K2
SNTB2	K4
VPS4A	K3
COG8	K2
NIP7	K3
TMED6	K3
TERF2	K3
CYB5B	K3
NFAT5	K5
NQO1	K2
NOB1	K2
WWP2	K4
CLEC18A	K5
PDPR	K2
RP11-296I10.3	K2
EXOSC6	K1
AARS	K3
DDX19B	K2
DDX19A	K2
ST3GAL2	K4
FUK	K2
COG4	K3
SF3B3	K2
RP11-49C24.1	K5
VAC14	K3
VAC14-AS1	K1
CMTR2	K2
CALB2	K5
ZNF23	K5
RP11-510M2.2	K5
ZNF19	K5
MARVELD3	K4
PHLPP2	K4
RP11-432I5.4	K5
AP1G1	K2
ATXN1L	K5
IST1	K1
ZNF821	K1
RP11-498D10.5	K4
RP11-498D10.6	K5
DHODH	K3
TXNL4B	K2
HP	K1
HPR	K4
PMFBP1	K1
AC004158.2	K3
RP5-991G20.1	K3
ZFHX3	K3
RP5-991G20.4	K3
RP5-991G20.2	K2
AC009120.4	K4
PSMD7	K2
AC009120.6	K1
AC009120.5	K1
RP11-252A24.3	K1
CLEC18B	K5
RP11-252A24.7	K3
GLG1	K3
RFWD3	K3
MLKL	K2
WDR59	K1
ZNRF1	K3
LDHD	K2
ZFP1	K3
BCAR1	K5
CFDP1	K2
TMEM170A	K2
TMEM231	K2
GABARAPL2	K5
ADAT1	K3
KARS	K2
TERF2IP	K5
AC025287.1	K5
MON1B	K3
SYCE1L	K1
NUDT7	K3
VAT1L	K4
WWOX	K2
RP11-264L1.4	K1
DYNLRB2	K5
CDYL2	K2
RP11-314O13.1	K5
CMC2	K3
CENPN	K3
ATMIN	K1
C16orf46	K5
RP11-303E16.5	K1
GCSH	K2
RP11-55K13.1	K1
GAN	K3
CMIP	K3
RP11-960L18.1	K2
PLCG2	K1
SDR42E1	K1
MPHOSPH6	K3
HSBP1	K3
MLYCD	K1
OSGIN1	K5
NECAB2	K5
MBTPS1	K2
RP11-505K9.1	K1
HSDL1	K2
TAF1C	K2
TLDC1	K2
COTL1	K1
KLHL36	K2
USP10	K2
CRISPLD2	K1
ZDHHC7	K4
KIAA0513	K5
RP11-118F19.1	K1
CTD-2542L18.1	K1
GSE1	K3
GINS2	K3
C16orf74	K1
COX4I1	K3
IRF8	K1
LINC01082	K4
MTHFSD	K3
C16orf95	K3
RP11-178L8.7	K3
FBXO31	K2
MAP1LC3B	K5
RP11-178L8.3	K5
ZCCHC14	K1
AC010536.1	K3
KLHDC4	K3
FLJ00104	K1
RP4-536B24.4	K4
SLC7A5	K5
RP4-536B24.2	K5
BANP	K4
ZNF469	K1
ZFPM1	K3
RP11-21B21.4	K4
ZC3H18	K3
CYBA	K1
MVD	K3
SNAI3	K1
RNF166	K1
CTU2	K2
PIEZO1	K2
RP5-1142A6.9	K2
RP5-1142A6.2	K2
CDT1	K3
APRT	K2
TRAPPC2L	K2
PABPN1L	K1
CBFA2T3	K3
RP11-830F9.5	K3
ACSF3	K4
CTD-2555A7.3	K4
LINC00304	K4
RP11-46C24.7	K1
ZNF778	K2
ANKRD11	K1
AC137932.1	K1
AC137932.5	K4
AC137932.6	K1
SPG7	K1
RP11-104N10.1	K1
RPL13	K3
CPNE7	K1
CHMP1A	K2
SPATA33	K3
CDK10	K3
SPATA2L	K5
VPS9D1	K1
VPS9D1-AS1	K2
ZNF276	K3
FANCA	K3
TCF25	K2
MC1R	K1
DEF8	K3
DBNDD1	K1
GAS8	K3
AC137934.1	K5
RPH3AL	K1
AC108004.3	K1
C17orf97	K1
FAM101B	K1
VPS53	K3
RP5-1029F21.2	K4
FAM57A	K3
GEMIN4	K2
GLOD4	K3
RNMTL1	K2
NXN	K2
TIMM22	K2
ABR	K2
YWHAE	K3
CRK	K1
RP11-818O24.3	K1
MYO1C	K2
INPP5K	K5
PITPNA	K1
SLC43A2	K5
SCARF1	K4
RILP	K4
PRPF8	K2
TLCD2	K5
MIR22HG	K5
WDR81	K5
SERPINF2	K5
SERPINF1	K2
SMYD4	K3
RPA1	K3
DPH1	K5
RP11-667K14.3	K1
SMG6	K3
SRR	K3
TSR1	K2
SGSM2	K2
RP1-59D14.5	K1
MNT	K1
METTL16	K2
PAFAH1B1	K3
CLUH	K2
RP11-74E22.3	K2
RAP1GAP2	K1
CTNS	K5
RP11-235E17.6	K5
TAX1BP3	K1
EMC6	K2
P2RX5	K1
ITGAE	K2
GSG2	K3
CTD-3195I5.1	K3
C17orf85	K3
CAMKK1	K1
P2RX1	K1
ATP2A3	K1
ZZEF1	K1
ANKFY1	K3
UBE2G1	K2
SPNS3	K1
SPNS2	K1
MYBBP1A	K2
PELP1	K2
ARRB2	K5
MED11	K5
CXCL16	K5
PSMB6	K2
PLD2	K1
MINK1	K4
CHRNE	K4
C17orf107	K4
GP1BA	K1
SLC25A11	K3
RNF167	K3
PFN1	K2
ENO3	K2
SPAG7	K3
CAMTA2	K3
INCA1	K2
KIF1C	K3
ZFP3	K3
ZNF232	K2
ZNF594	K3
RABEP1	K3
NUP88	K5
RP11-420A6.2	K5
RPAIN	K4
CTC-524C5.2	K4
C1QBP	K2
DHX33	K2
DERL2	K3
MIS12	K3
NLRP1	K1
FAM64A	K1
KIAA0753	K2
TXNDC17	K2
MED31	K3
C17orf100	K2
XAF1	K2
AC027763.2	K5
RP11-530N7.3	K1
RP11-589P10.5	K5
ALOX12	K1
RNASEK	K5
C17orf49	K1
SLC16A13	K2
ASGR1	K1
DLG4	K1
ACADVL	K1
DVL2	K2
PHF23	K5
GABARAP	K5
CTDNEP1	K1
ELP5	K2
CLDN7	K1
SLC2A4	K5
RP1-4G17.2	K5
YBX2	K5
EIF5A	K2
GPS2	K4
NEURL4	K1
ACAP1	K2
KCTD11	K2
TNK1	K1
TMEM256	K3
NLGN2	K1
TMEM102	K1
FGF11	K1
CHRNB1	K1
ZBTB4	K4
POLR2A	K2
TNFSF12	K1
TNFSF13	K1
SENP3	K2
EIF4A1	K2
CD68	K1
AC113189.5	K2
MPDU1	K3
FXR2	K1
SAT2	K1
ATP1B2	K4
TP53	K2
WRAP53	K3
KDM6B	K5
TMEM88	K5
LSMD1	K2
CYB5D1	K3
CHD3	K3
AC025335.1	K3
KCNAB3	K1
TRAPPC1	K3
CNTROB	K3
ALOX15B	K5
ALOX12B	K2
ALOXE3	K5
PER1	K5
VAMP2	K4
TMEM107	K2
C17orf59	K1
AURKB	K3
LINC00324	K1
RP11-849F2.8	K1
CTC1	K3
PFAS	K2
RP11-849F2.9	K2
SLC25A35	K3
RANGRF	K2
AC135178.1	K1
RP11-849F2.5	K2
KRBA2	K1
RPL26	K3
NDEL1	K5
MYH10	K3
MFSD6L	K1
PIK3R6	K1
PIK3R5	K1
CTB-41I6.1	K1
NTN1	K2
STX8	K3
USP43	K2
GAS7	K1
MYH3	K1
CTC-297N7.8	K2
SCO1	K2
ADPRM	K3
TMEM220	K1
CTC-297N7.5	K1
ELAC2	K3
COX10	K3
AC005224.2	K1
HS3ST3B1	K1
PMP22	K2
CDRT4	K1
TVP23C	K1
RP11-385D13.3	K1
TRIM16	K2
ZNF286A	K2
ADORA2B	K2
ZSWIM7	K2
TTC19	K3
NCOR1	K3
PIGL	K3
CENPV	K2
UBB	K5
RP11-138I1.2	K5
TRPV2	K5
RP11-138I1.3	K2
FAM211A	K2
ZNF287	K2
ZNF624	K3
MPRIP	K3
RP11-45M22.3	K1
PLD6	K5
RP11-45M22.4	K5
FLCN	K5
RP11-45M22.5	K4
COPS3	K3
NT5M	K3
RASD1	K5
PEMT	K2
RAI1	K3
RAI1-AS1	K1
SMCR5	K3
SREBF1	K3
TOM1L2	K4
ATPAF2	K3
GID4	K5
DRG2	K2
MYO15A	K5
RP11-258F1.1	K5
ALKBH5	K4
LLGL1	K2
FLII	K2
MIEF2	K3
TOP3A	K3
SMCR8	K1
RP1-178F10.3	K5
SHMT1	K3
FAM106A	K4
ZNF286B	K2
TRIM16L	K2
TVP23B	K5
CTD-2145A24.3	K5
PRPSAP2	K5
CTD-2145A24.4	K5
FAM83G	K2
SNORD3B-1	K2
EPN2	K4
EPN2-AS1	K4
B9D1	K3
MAPK7	K3
MFAP4	K1
ALDH3A2	K2
ULK2	K3
RP11-78O7.2	K1
RP11-209D14.2	K5
SPECC1	K4
AC004702.2	K4
USP22	K2
DHRS7B	K3
TMEM11	K5
AC087294.2	K5
C17orf103	K5
MAP2K3	K5
KCNJ12	K2
C17orf51	K2
UBBP4	K5
WSB1	K4
KSR1	K1
LGALS9	K3
LYRM9	K3
NLK	K1
TMEM97	K3
IFT20	K5
TNFAIP1	K3
POLDIP2	K2
TMEM199	K2
SARM1	K2
SLC46A1	K2
CTD-2350C19.1	K1
RP11-192H23.4	K1
UNC119	K1
PIGS	K3
ALDOC	K2
SPAG5	K3
KIAA0100	K2
SDF2	K2
SUPT6H	K2
AC010761.13	K1
PROCA1	K1
RAB34	K1
RPL23A	K3
AC010761.8	K2
TLCD1	K2
NEK8	K3
TRAF4	K2
FAM222B	K1
ERAL1	K2
MIR451B	K4
FLOT2	K3
RP11-20B24.7	K4
DHRS13	K4
PHF12	K1
PIPOX	K1
SEZ6	K1
MYO18A	K3
TIAF1	K3
NUFIP2	K3
ABHD15	K1
TP53I13	K2
GIT1	K2
ANKRD13B	K1
CORO6	K1
SSH2	K3
RP11-68I3.5	K5
RP11-1148O4.2	K4
RP11-354P11.8	K3
BLMH	K3
CPD	K2
GOSR1	K3
CTD-2349P21.5	K1
CRLF3	K3
ATAD5	K3
CTD-2349P21.11	K1
RP13-753N3.1	K3
TEFM	K3
RNF135	K2
NF1	K3
OMG	K1
EVI2B	K1
EVI2A	K1
RAB11FIP4	K4
COPRS	K1
UTP6	K2
CTC-542B22.2	K3
SUZ12	K3
LRRC37B	K1
RHOT1	K3
C17orf75	K3
ZNF207	K2
