P1 P2 P3 P4 P5 P6 P7 P8
ENSG00000142700_LINE1734_DMRTA2_D 5.1772733985585 -0.976726398012096 -2.2376535259384 -0.9902104500799 0.730531111508703 -0.138484311423379 0.082883903714007 -0.125274906966466
ENSG00000173253_LINE1736_DMRT2_D -2.52867052941626 1.65717216772521 1.75723844828906 2.66843011556824 1.53591685831105 -0.572126810427725 -2.73560981059823 -2.70177635416889
ENSG00000114126_LINE1740_TFDP2_I 4.94369540058523 2.33538155703334 -0.461881673807394 -0.0361586833845005 6.97845653925843 1.53664232229611 -4.75663683153663 -3.80486087939614
ENSG00000183434_LINE1741_TFDP3_I 4.94369540058523 2.33538155703334 -0.461881673807394 -0.0361586833845005 6.97845653925843 1.53664232229611 -4.75663683153663 -3.80486087939614
ENSG00000198176_LINE1742_TFDP1_D 4.94369540058523 2.33538155703334 -0.461881673807394 -0.0361586833845005 6.97845653925843 1.53664232229611 -4.75663683153663 -3.80486087939614
ENSG00000007968_LINE1743_E2F2_D_N1 2.29231143683856 0.550945754728222 0.205514310669985 -0.212413814867021 1.29389104613888 0.194859069634117 -1.32556063989889 -1.36838476880648
ENSG00000101412_LINE1763_E2F1_D_N3 1.99461615356605 0.735163265608874 -0.00036763745338568 -0.385237593956818 1.45548377154466 0.21590795130762 -1.55681485331419 -1.19922636571154
ENSG00000112242_LINE1768_E2F3_D_N1 3.71184818344169 -0.308328092586609 -2.42308873287758 -3.17908836822485 0.860168194302609 0.253779681513337 -0.247336840486973 1.92546247173024
ENSG00000129173_LINE1772_E2F8_D 3.46595109864901 1.1808091898982 -0.488714131344764 -0.603762922799569 4.07409949631139 0.237811085376485 -3.64155567884888 -2.06049106059253
ENSG00000133740_LINE1773_E2F5_D 6.68413365965137 2.35427366444214 0.398326376327883 1.08833266234858 5.0035619612275 -0.525028108800331 -6.19026078361929 -3.30195872314234
ENSG00000165891_LINE1774_E2F7_D_N1 2.32232341355552 1.89292941097122 0.824618349070819 1.50332956399641 4.67161687476768 -0.1770874674651 -4.17853022216608 -3.72708309421038
ENSG00000169016_LINE1781_E2F6_D_N5 3.13149021988283 2.6791857678703 1.02481480319915 2.82398926970115 10.8483947839783 1.45304222845503 -8.61792314473443 -5.4015421551241
ENSG00000205250_LINE1789_E2F4_D_N4 4.75584370085526 2.6533994379699 0.408391979467076 1.74679281098059 8.56363677727987 -0.378346724546084 -8.44067814562514 -4.56734064607681
ENSG00000012048_LINE1793_BRCA1_D_N2 5.9723528491551 1.42023946465451 0.661019734955963 -0.615578538790507 -2.00540655485313 -2.57487022291344 -0.639338043544021 0.733412322122338
ENSG00000006468_LINE1799_ETV1_D 9.03986530101274 -1.69937831104415 -4.66014434903318 -7.51340523799401 -7.75147342528467 -4.17629761706211 5.76902515723772 7.12251361368714
ENSG00000010030_LINE1801_ETV7_D 17.1799794696069 2.69416745941889 -3.03965666157133 -8.14178929141621 -6.46564107794706 -3.89733655010734 1.59169892988903 3.99661372141693
ENSG00000066336_LINE1813_SPI1_D_N5 56.265674470233 7.88972609115513 -9.78456038289379 -15.4597369594534 -8.2868318178335 -7.6396188035154 -2.45338230288902 1.56363747170618
ENSG00000102034_LINE1814_ELF4_D 16.4506134131828 0.173970608491887 -4.90009499130337 -8.53232271035535 -8.5913249292941 -4.99222599209288 5.23482255654572 7.15304409545385
ENSG00000105672_LINE1815_ETV2_D 22.9910664852282 4.04236832211446 -3.82354144563492 -8.68647605097851 -12.3811898733894 -7.98695706831926 2.49615324886593 4.88459487413317
ENSG00000105722_LINE1816_ERF_D 17.1866837767347 0.314171415328455 -3.88153629254751 -7.33457526986899 -8.88122453784652 -5.61659255340946 3.86354237839962 6.08450514946152
ENSG00000109381_LINE1818_ELF2_D 33.5473640786456 4.98013402326216 -2.60209090841015 -7.36751101558923 -6.65883064161541 -5.84897616870856 -1.37221284154389 0.777121077567959
ENSG00000111145_LINE1820_ELK3_D_N1 8.92380614001786 -1.72462397514573 -5.19657363715724 -8.20524700926206 -8.174039132415 -4.08982299433972 6.24031205165835 7.96947845125065
ENSG00000117036_LINE1822_ETV3_D 11.5333990711265 -0.885839474597365 -4.30474689890088 -7.22602772576802 -7.43627222770304 -3.72871500426551 4.71636221963418 6.43349456176159
ENSG00000120690_LINE1828_ELF1_D_N8 16.8188747949942 1.21391853188069 -4.61793769484555 -8.56655668503677 -8.23960279616301 -6.76070412192098 3.82485689580419 5.81392656303951
ENSG00000124664_LINE1834_SPDEF_D_N2 7.816803620346 0.759893496531785 -2.20592138148612 -5.0873070502483 -5.51397372147417 -4.21061411636368 2.63794271231588 4.63596053725535
ENSG00000126767_LINE1846_ELK1_D_N6 8.89545358221727 -1.74739004440833 -5.45259320087025 -8.48358590626471 -8.51041168298912 -4.45921453900629 6.27029644906614 7.67742263634586
ENSG00000134954_LINE1864_ETS1_D_N5 12.1337610201336 -0.31700290120452 -3.60171614823869 -6.51501552096591 -7.55101829497468 -5.23886862924499 3.98268815480679 5.94755116817297
ENSG00000135373_LINE1869_EHF_D_N2 17.3655275880025 -0.385414168691038 -6.74740382349143 -11.1661566146131 -7.43484568652552 -3.68096513008929 4.9669339953671 6.82180530530658
ENSG00000135374_LINE1873_ELF5_D_N3 37.9298778333191 2.21561414231177 -7.75227297479559 -12.0196556652882 -8.49746792540096 -5.38695062113926 3.7529877079027 5.84287547434074
ENSG00000139083_LINE1875_ETV6_D_N1 20.7114721988937 0.638215405725156 -6.86130186565041 -8.80961870673061 -6.61335577639412 -5.12221135527457 4.23655169202894 6.27092995399152
ENSG00000142539_LINE1880_SPIB_D_N2 84.1328790608822 9.60956288846954 -12.4420305512821 -20.4511216530036 -13.616081572751 -9.41316982861586 -1.87113846771778 2.06653607542125
ENSG00000151702_LINE1884_FLI1_D_N2 12.8058635751563 -0.193393826682767 -3.86586919011147 -7.49837035290799 -8.05801761006499 -4.90007029638904 4.63325537476786 6.33015640379096
ENSG00000154727_LINE1896_GABPA_D_N7 12.9834059189376 0.494097608175089 -3.70877070908371 -7.64818985812023 -11.6419371493578 -6.36589737020393 4.45538478290131 7.28894266784834
ENSG00000157554_LINE1903_ERG_D_N3 15.7989208484832 0.515490702170186 -3.74549473834254 -7.97676232420174 -7.6789554046779 -5.02731353967115 3.992468964682 5.90139389630052
ENSG00000157557_LINE1909_ETS2_D 20.7918540777396 4.27743850086993 -1.66911070397944 -6.95933398205736 -5.44462165002671 -5.70732732571912 -1.2500398951381 1.74029250949896
ENSG00000158711_LINE1910_ELK4_D_N5 14.4400844373573 0.9185394696027 -3.60341093444909 -7.71074140604206 -10.5215941121895 -6.47191163186152 3.87835090954608 6.5669196389492
ENSG00000163435_LINE1919_ELF3_D_N2 15.1228197965544 -1.042594885036 -7.21208187786899 -10.6339800814117 -7.20231544669928 -3.1356374850984 5.37093142374419 6.71188666575311
ENSG00000163497_LINE1921_FEV_D_N1 13.5386892429775 -0.720968397861241 -4.60790180932969 -7.86115758322195 -7.95357100957209 -4.16857887220462 5.03224674472879 7.05131715734142
ENSG00000166211_LINE1923_SPIC_D 58.9975056502854 6.69737170600139 -10.5011169245871 -18.1778460162589 -10.4095963873647 -6.83666080432263 1.17472924549377 3.48496061885789
ENSG00000175832_LINE1926_ETV4_D_N1 9.319453640099 -1.66684933129114 -4.75308957203875 -7.62830921074061 -7.92835207533154 -4.04551594615684 5.7905819762065 7.26408224520572
ENSG00000235187_LINE1928_ENSG00000235187_I 13.2532112238194 -1.34824040605719 -5.93706595512224 -8.95947717169254 -7.58611072113678 -3.8355385439056 5.93792216510707 8.07582041251412
ENSG00000244405_LINE1929_ETV5_D_N1 10.0743160406995 -1.17024522037394 -4.67701748558895 -7.63514649001528 -7.70583088457086 -5.16466858580822 5.72659989398642 7.39121847436899
ENSG00000049768_LINE1933_FOXP3_D_N1 -8.81458288733227 -15.793893611662 -17.976853641496 -19.059857350711 -10.6633847478867 7.33186008199073 25.8019861964827 28.7772924180528
ENSG00000054598_LINE1938_FOXC1_D_N2 -3.77844231864672 -5.6825282996278 -5.7679221515717 -5.2958315570154 -3.79210506884138 1.899014985677 8.83928156621508 9.79488621433091
ENSG00000065970_LINE1948_FOXJ2_D_N2 -6.72029955459707 -4.10367213893416 -3.21193425930044 -2.76237121322169 -3.20413546229624 1.30314471609519 5.94185159722553 5.84294835911043
ENSG00000103241_LINE1950_FOXF1_D_N2 -5.50105421020992 -5.79174334483722 -7.00389094638607 -8.03384189183936 -3.305288952669 3.01667037070535 12.0738066256469 11.956049470621
ENSG00000111206_LINE1956_FOXM1_D -1.96294096738669 -0.444183227684818 -1.54495865905981 -1.76457681450286 -2.98760161747479 -1.19488876425703 2.95060593325948 4.5086303815678
ENSG00000114861_LINE1957_FOXP1_D_N1 -9.61593717191814 -12.0587760634511 -12.0821080253926 -12.4890363840791 -8.9203819014518 5.4195647518718 19.3441290541697 21.8898835382794
ENSG00000118689_LINE1963_FOXO3_D_N2 -9.66520375312121 -13.2959783982929 -14.2476040185289 -15.5927865227393 -10.5860306088608 6.24704192897505 23.0897643077477 25.0570354651143
ENSG00000125798_LINE1969_FOXA2_D_N2 -6.33075186234764 -8.60292317671026 -7.32882057034506 -6.9190617079454 -5.93846534167136 4.1582847939123 11.3419331962218 10.7031198794107
ENSG00000128573_LINE1970_FOXP2_D_N2 -7.04984995563997 -10.937186526186 -11.5005229518892 -10.4387953011191 -6.40501410875246 4.12511314242782 15.8613458591539 15.8399360572223
ENSG00000129514_LINE1982_FOXA1_D_N7 -5.9926062536746 -8.57471017892204 -7.7622919496217 -7.59749881931074 -5.55789686888248 4.28814987256257 11.8006948126908 10.3628896127524
ENSG00000137166_LINE1988_FOXP4_I -9.61593717191814 -12.0587760634511 -12.0821080253926 -12.4890363840791 -8.9203819014518 5.4195647518718 19.3441290541697 21.8898835382794
ENSG00000137273_LINE1989_FOXF2_D_N2 -6.56395634638397 -7.912904446627 -8.04411062841679 -7.39746971212568 -3.65516705959198 3.50459292348237 11.9397981137923 12.2252778274779
ENSG00000141568_LINE1994_FOXK2_I -7.10319481577678 -7.695458454913 -8.03230245525295 -8.13502330024686 -7.09242291263416 2.5188285689939 13.2126724713809 14.2218023197456
ENSG00000150907_LINE2000_FOXO1_D_N3 -7.70087910238962 -11.5590128635194 -13.3585564830419 -13.0115076038263 -6.59540616692972 5.97836797385545 19.8112088497057 19.0319620493644
ENSG00000160973_LINE2004_FOXH1_D -0.778804042403574 -0.0718475250598458 -0.101575369947594 0.563030860461033 0.376668628033136 -0.678939394516486 -0.329541471845734 0.546908496516429
ENSG00000164379_LINE2006_FOXQ1_D -2.33595493104788 -2.00569445080393 -3.00422334824907 -3.76888898309922 -1.94052163300574 0.741447484954283 4.96466498940627 4.96080787899577
ENSG00000164916_LINE2007_FOXK1_D_N1 -8.74609946342615 -12.8297443673002 -13.4893166381158 -13.1449573826861 -8.07538647964451 5.73228662680025 21.0108129700367 18.3684281286429
ENSG00000168269_LINE2010_FOXI1_D_N2 -4.6552792533047 -5.9798186971503 -6.8830338701392 -8.48167691415201 -4.97226666844091 2.85298698239943 10.4891698261373 11.684086476141
ENSG00000170608_LINE2016_FOXA3_D -6.5972614289059 -3.52708191928837 -3.19267214389424 -2.52736259211854 -2.59340241627062 0.411315288730878 6.2122512123304 6.42178292036504
ENSG00000171956_LINE2021_FOXB1_D_N2 -6.59475139599112 -8.67347039928344 -8.9766673856002 -8.24941635794029 -2.28089026392664 6.51039729597772 12.3539462139571 12.0309209104223
ENSG00000176165_LINE2023_FOXG1_D_N1 -8.97298356648661 -12.2846420053959 -13.5118542332751 -12.5018549822705 -6.44726525603017 6.29537796984846 19.6037312215045 18.7952517299949
ENSG00000176678_LINE2028_FOXL1_D_N1 -3.49006257896216 -3.11044179101657 -2.10660727379062 -0.811463977622454 0.58279478946987 3.22954268193716 1.79461890478925 1.9099780531406
ENSG00000176692_LINE2032_FOXC2_D_N1 -4.19116755349489 -2.75113062257245 -0.811306179934496 0.147101187870543 0.508386851372614 1.18734557298413 1.66706428926374 1.42120758753313
ENSG00000178919_LINE2036_FOXE1_I -8.16390060668889 -4.09748927291464 -3.93170052180333 -4.863138349537 -3.68691466661131 2.29610240654033 7.57902870000379 9.68703230743527
ENSG00000179772_LINE2037_FOXS1_I -7.67170404770352 -10.986198203277 -10.7371554039506 -10.9307135673207 -8.05714702586203 5.06286488395493 18.4473804707267 15.8374088448616
ENSG00000184481_LINE2039_FOXO4_D_N3 -6.28246945188107 -6.85959383635558 -7.19261819354996 -8.27681803040221 -5.99875129991721 2.20053887732894 11.4696676901362 13.6464024755878
ENSG00000186564_LINE2047_FOXD2_D_N1 -4.26610430301115 -3.08474199979147 -2.51197848016202 -0.354162303194674 2.06637589200034 2.49770533365528 2.0649411512768 1.65375442428604
ENSG00000186766_LINE2049_FOXI2_I -3.59202086862591 -4.2684160895693 -4.7390467011145 -5.65576266653282 -1.833879048476 2.55049564212748 6.7303287778459 6.44890072152806
ENSG00000186790_LINE2050_FOXE3_I -8.82829166835224 -15.7251282568042 -17.9211082284699 -19.2244907040157 -10.5268950290681 7.32650266101341 25.8021642312848 28.9706224621092
ENSG00000187140_LINE2054_FOXD3_D_N2 -3.19296593922489 -1.63246051877224 -3.44414946391147 -4.49879705509001 -4.46374234173924 -0.780198601603921 5.37452713884914 7.78085189669597
ENSG00000198815_LINE2057_FOXJ3_D_N1 -8.06367833439579 -7.19180844441534 -6.90732888848727 -5.69308025489209 -3.38607388103707 3.00961053771818 12.6712264684414 11.3195791184877
ENSG00000204060_LINE2062_FOXO6_D_N1 -3.43953469272525 -4.83955959863274 -4.58328829364655 -3.57184599042915 -2.53704180521218 1.55391874659974 6.82077004342664 6.24141354205399
ENSG00000204612_LINE2065_FOXB2_I -5.14613663054757 -8.42287948741765 -9.80928761488963 -9.23267069237338 -6.15460529179916 4.67683510928674 13.4886895167666 14.2502020737551
ENSG00000242802_LINE2069_KIAA0415_I -8.74609946342615 -12.8297443673002 -13.4893166381158 -13.1449573826861 -8.07538647964451 5.73228662680025 21.0108129700367 18.3684281286429
ENSG00000251493_LINE2070_FOXD1_D -8.82829166835224 -15.7251282568042 -17.9211082284699 -19.2244907040157 -10.5268950290681 7.32650266101341 25.8021642312848 28.9706224621092
ENSG00000102145_LINE2081_GATA1_D_N7 -23.721399579574 16.1506875334987 21.8371627675414 26.5964628065432 9.68566245085547 -7.93811911788399 -22.2026833878949 -23.7895563539273
ENSG00000107485_LINE2094_GATA3_D_N6 -22.0349012371105 18.833036048489 23.9891778018569 26.3640253960214 7.1882102382061 -11.1252770036995 -23.0680664189117 -22.9211675778231
ENSG00000130700_LINE2097_GATA5_D_N1 -23.337280120758 20.4108895896134 26.0401410267315 29.6693245903117 8.15267950362854 -12.1077193842514 -25.12061811335 -26.7302511752716
ENSG00000136574_LINE2102_GATA4_D_N2 -17.5408915378265 15.5157194893853 23.6881258770531 26.8452052989828 8.43611817027424 -9.77089510739066 -22.1613006285251 -23.6308881724536
ENSG00000141448_LINE2103_GATA6_D_N2 -15.167464175845 12.4294313561032 18.7747729783952 24.3856894715184 5.92622498190234 -7.26321169678655 -20.0319029178532 -18.7174656030014
ENSG00000179348_LINE2120_GATA2_D_N9 -23.6290684671111 21.3592481384599 30.0066917683196 33.9388659894518 9.42256879723273 -11.1794674300068 -30.6628160662795 -30.1785123432727
ENSG00000124827_LINE2128_GCM2_D -0.236396934916203 -1.09364076857484 -1.23055478884293 -1.62864686440463 0.00604576995988412 0.397768968311771 1.26352169724426 1.67822503107745
ENSG00000137270_LINE2132_GCM1_D_N4 -1.20643816439163 -0.282061598610124 0.872930139015966 0.321773758926856 0.15915453844763 -0.0544748355675119 -0.457558519092089 0.167146559570232
ENSG00000134317_LINE2139_GRHL1_D_N2 2.328367892331 0.555209883485141 0.293341685146317 0.211285565882926 -0.364390055064451 -1.90170035750351 -0.444613937044452 -0.185348039672986
ENSG00000135457_LINE2141_TFCP2_D_N1 -3.31471752358615 0.0709702482651078 1.71929665686616 2.6397342805863 0.986565812369859 0.776710038718722 -0.818679752149759 -2.30861775666833
ENSG00000153560_LINE2149_UBP1_D -3.71993951833427 2.22727019916918 3.64967741409958 5.10902937274435 3.00213684852288 0.147009631221718 -4.77451154935847 -5.0678087038186
ENSG00000004848_LINE2163_ARX_D -4.09571872972717 -0.417069474330235 0.780243344679524 0.462215993364894 0.519308197829234 0.0680033636236315 0.215083672657534 0.504543728398361
ENSG00000005073_LINE2164_HOXA11_I -1.05588802636842 -1.64136976690965 -1.59298097123403 -1.5945437353987 -1.38076700415943 0.576922592199155 2.49451731535418 2.19647279575353
ENSG00000005102_LINE2165_MEOX1_D -1.83567850454245 -2.20726591208417 -1.37493913800677 -0.577716633563493 1.67360209807548 1.40523135679396 0.916818983179314 0.426333440888189
ENSG00000006377_LINE2166_DLX6_D 1.13631070569925 -2.01825005535581 -2.71039453546437 -2.30474896038307 -0.408131886759032 0.163451274390245 1.98839888028313 2.44289144852731
ENSG00000016082_LINE2169_ISL1_D 0.954803711421914 0.636931295774168 0.230441324430186 -1.18928603840574 -1.31318691294006 0.0582500581319842 0.594443862673387 0.3054715587388
ENSG00000037965_LINE2170_HOXC8_D -1.06723190002562 0.67521691454405 1.23157299131453 1.69628090789122 0.331110496574335 -1.4838941683688 -1.63160105697677 -0.262284264908693
ENSG00000043039_LINE2171_BARX2_D 1.20378851720304 1.55795631209813 1.4768175876369 1.71582296358638 0.335655926487165 -1.66855792071789 -2.59308726046344 -1.62989977172813
ENSG00000052850_LINE2173_ALX4_D -2.27552425373829 1.01353801506578 2.1228357207732 1.31638327889449 0.273185563570943 -0.454692867738686 -1.34571510980641 -1.53823378296188
ENSG00000063515_LINE2174_GSC2_D -2.55011833024186 0.246328157534074 -0.511674453216365 0.679819082628354 3.06003344910097 1.0833044384538 -0.675043920333736 -0.98247869260533
ENSG00000064195_LINE2175_DLX3_D_N2 2.69764930880464 -1.09550697315275 -2.41815423100073 -2.99591407176753 -1.38906739243864 0.0252192195915928 2.09484693864703 2.63796093020512
ENSG00000069011_LINE2181_PITX1_D_N3 -5.11869476968821 -1.7563708057246 -1.89540227434023 -0.00915403158057063 4.36140058575696 2.6941256868427 0.368268556221888 -1.06055867068449
ENSG00000078399_LINE2184_HOXA9_D_N1 1.51984404826 -0.330001559692023 -1.16786376835557 -2.2131704109079 -1.37941967422543 -0.0192067536363013 1.58076992931123 2.68885624657879
ENSG00000089116_LINE2188_LHX5_I 0.144960117274186 -0.906602259232441 -1.28842463018133 -1.51597304049425 1.95236807027843 1.80062030554372 0.166244642787618 -0.433396097412675
ENSG00000100625_LINE2190_SIX4_I -3.17687932936183 0.502081322581894 1.70549087183787 3.43079116395735 0.89508031955517 0.304857567315378 -1.89682476083313 -1.72181873819331
ENSG00000100987_LINE2192_VSX1_D_N2 4.15561763751424 -0.273674001952253 -1.62746645945387 -2.17490189224922 -0.858696720041823 -0.63114638766611 1.02162931224276 1.3804684286885
ENSG00000101883_LINE2195_RHOXF1_D_N2 -6.21216333116808 0.866109982661248 3.73593550199133 6.19217177889413 3.40142433121472 -0.845797907113753 -4.720437866615 -4.33475504232756
ENSG00000105392_LINE2200_CRX_D -3.7341658987926 -1.41935328705897 -1.70722543821139 -0.944686801091417 2.01788135906472 2.73069046324627 1.43799575044114 0.169598584100032
ENSG00000105419_LINE2201_MEIS3_D_N1 -1.62137744676379 -2.99165047082499 -2.11735585073474 -1.78216299806798 0.810885425433812 2.48427359000065 2.74220535783397 0.762482784592321
ENSG00000105880_LINE2205_DLX5_D 0.816393546736734 -0.62563153560992 -1.07598060666099 -1.33229114952235 0.56629821143487 0.780384706533162 0.349269850524478 0.489706027009785
ENSG00000105991_LINE2206_HOXA1_D_N1 -0.860384531322264 -0.071953649486238 -0.0519171722530942 0.0385069329183186 0.900726021635303 0.406867215006355 -0.102194151424837 -0.516622047007423
ENSG00000105996_LINE2208_HOXA2_D_N2 -0.37889441962523 -2.18004219232749 -1.52388740440033 -2.01657727047562 0.4256689949164 2.33269297163026 2.07522502673388 0.521441482443271
ENSG00000105997_LINE2210_HOXA3_D 1.31900878496057 -0.309982164108864 -1.38101154599893 -0.891820438689311 0.329909463018352 -0.320046729588592 -0.108020315956831 1.23262033336873
ENSG00000106004_LINE2211_HOXA5_D_N1 1.90602418443238 0.2825156216295 -0.604622387304266 0.0898195671288495 0.685425610067727 0.12958544842553 -0.550244159462826 -0.829146306217513
ENSG00000106006_LINE2213_HOXA6_I -0.144636303466954 -2.10815260159689 -1.3654179271732 -0.534859703104142 0.423795236157103 0.564666390239091 1.42342466513441 0.914419400125871
ENSG00000106031_LINE2216_HOXA13_D_N3 0.272724167428802 -0.621191852757401 -1.91661657053133 -1.84340746247999 -0.776268046271601 -0.310252895906667 1.26908291635175 3.58001718961702
ENSG00000106038_LINE2221_EVX1_D -1.86687909345445 0.768583171393001 1.18586009680055 1.91027858443556 0.873667298551533 -0.575678178905152 -1.0143202215776 -1.58073864709006
ENSG00000106410_LINE2223_NOBOX_D_N2 1.76585088447929 0.0748243669764845 -0.534224626615251 -1.00337140037152 -0.932474719664583 -0.518520135188529 0.416079604049612 0.87792872995644
ENSG00000106511_LINE2224_MEOX2_D_N1 -2.91308223567753 -2.03609140726165 -0.582092883330229 0.57586905650008 1.91593251784248 1.3714182739347 0.530212652936712 -0.588868841909847
ENSG00000106689_LINE2227_LHX2_D_N2 -2.35448594332213 -1.73875959970866 -0.932195129176482 -0.385622564208136 3.08651194084628 2.42649463221872 0.182974043191553 -0.507103292638221
ENSG00000106852_LINE2232_LHX6_D_N1 -0.766257249155857 0.183955068002274 1.83566407149387 3.47455364782521 0.349195072819905 -2.22231117843689 -1.65357189913521 -1.84321424649127
ENSG00000107187_LINE2239_LHX3_D -4.05997210159925 -3.91272359245331 -2.39693682376336 -0.942319384230572 3.82419589753429 4.52759022374304 1.81742257915638 -0.626369460680463
ENSG00000107807_LINE2240_TLX1_D_N1 -2.46579377364525 -2.21801060948819 -1.68117330032831 -1.85361010949429 -0.58606082641708 1.40230044306181 3.13051371900294 2.00983561426111
ENSG00000107859_LINE2244_PITX3_D -4.59687614166668 -0.987331886227724 -1.45736161493725 -0.00575587557967084 3.0951948849422 1.48069454297333 0.454105510617443 0.0620445436011998
ENSG00000108511_LINE2245_HOXB6_D 1.80177359407729 -1.84445682670431 -2.19736941247393 -2.06932128217115 -0.87625124041707 -0.0780855903202758 2.12840240128512 2.50639716692173
ENSG00000108753_LINE2249_HNF1B_D_N3 -1.76145305903718 1.20975435625373 2.26533631934662 3.06952146961148 -0.341149052851807 -1.73812920473608 -1.36987247192065 -1.62534806538696
ENSG00000108813_LINE2252_DLX4_D 2.69764930880464 -1.09550697315275 -2.41815423100073 -2.99591407176753 -1.38906739243864 0.0252192195915928 2.09484693864703 2.63796093020512
ENSG00000109072_LINE2253_VTN_I -2.22841563470196 -0.910756938367856 -0.180599569997326 0.131255242660382 1.27603016842472 1.74545346302254 0.237127553753625 -0.525655004842778
ENSG00000109132_LINE2255_PHOX2B_D_N2 -1.0678611500242 -0.57380294713123 -0.0323276152084741 0.114584432212191 1.32195622202586 0.585376202088553 -0.225015659408479 -0.50965833208061
ENSG00000109705_LINE2257_NKX32_D 0.591632990824767 -0.725714983349355 -0.297385590537657 -0.523990186613945 0.540790973526161 0.258708131278641 0.287204374126396 -0.0267986874583533
ENSG00000111704_LINE2264_NANOG_D -0.120411401624618 1.0284170381354 0.371011219676571 1.12557742448526 0.224494614621564 -1.3251755464767 -0.857612857497722 -0.503620020240512
ENSG00000113430_LINE2265_IRX4_I 1.99479206137325 1.695768984033 0.977501419859543 0.694569162394062 0.097848991081663 -1.16130927497358 -2.17690813127706 -0.536237792971628
ENSG00000113722_LINE2267_CDX1_D_N1 1.39279665638532 0.698055539318092 -0.75435546076088 0.136755208513858 -0.344387095456223 -0.340297993253053 -0.693440277186754 0.623432995629571
ENSG00000115297_LINE2269_TLX2_D_N1 0.825110607468852 -0.683077244965911 -0.0122716389607028 0.340208925972596 -0.353082538183104 -0.994278578300173 -0.246396998019258 0.901429455099903
ENSG00000115507_LINE2273_OTX1_D_N2 -1.43669596598606 -0.425594030187476 -0.149847400189384 0.494542821186328 1.1468160683178 0.114777200667971 -0.265229954807428 -0.293666348938863
ENSG00000115844_LINE2275_DLX2_D_N1 2.69764930880464 -1.09550697315275 -2.41815423100073 -2.99591407176753 -1.38906739243864 0.0252192195915928 2.09484693864703 2.63796093020512
ENSG00000116035_LINE2277_VAX2_D -2.10927972225575 -2.05812224401689 -0.955655725527316 0.768213197678365 3.05079163672636 1.84982796555611 -0.223347491291635 -1.48426156669731
ENSG00000116132_LINE2279_PRRX1_D_N2 0.7223608186118 -0.752663194284071 -1.53411228788766 -2.50240387029075 -1.25967320422113 -0.0149309200149353 2.14898974460175 2.37709287720071
ENSG00000118707_LINE2283_TGIF2_D -5.31392158173421 -2.69142683357436 0.709130319574538 2.12521986879854 3.12907942969183 2.4404641819973 0.150787047997984 -2.48697940240802
ENSG00000119614_LINE2284_VSX2_D_N3 -0.522417838711971 -0.341274969632655 -0.666476728911465 -0.397540664985285 0.227113558066027 0.539354973039796 0.606632610389078 0.132105254579168
ENSG00000119919_LINE2287_NKX23_I -0.480440789946416 -0.0427228276630603 -0.255388877535189 -0.639767711198768 0.450797548262385 0.753449089415585 0.0405656973806359 0.259704357065331
ENSG00000120068_LINE2288_HOXB8_D -0.756337465517178 0.272950232825166 1.35122309516705 3.27325838261488 1.68635574659001 -1.48788451610285 -2.71443843975472 -1.71318574124054
ENSG00000120075_LINE2289_HOXB5_D -3.38173156208548 -1.96925597657248 -1.08496052143558 0.606848473723902 2.06423443976883 1.65711783913768 0.832587671263437 -0.371878071899469
ENSG00000120087_LINE2290_HOXB7_D 0.335172058185819 0.051259458460292 0.552789366747116 0.899704859454659 0.0672100661973785 -0.9278320323176 -0.711468479355677 -0.144779994984482
ENSG00000120093_LINE2291_HOXB3_D -0.922414320208444 -0.0736097230476704 -0.444532168414064 -0.391271757388363 0.628404144457402 1.29336715404 0.335534393736899 -0.274466597585028
ENSG00000120094_LINE2292_HOXB1_D -0.459140652212747 -1.42103492898441 -1.8165334277722 -1.06032526459331 1.70749145672217 1.62339706129512 0.664776562543276 0.286605188048864
ENSG00000120149_LINE2295_MSX2_D_N2 2.90303269719174 -0.700836944026807 -2.33434826566581 -2.61360716612566 -1.54997783698667 -1.0417284324835 2.29493077558035 2.6031225327066
ENSG00000121454_LINE2297_LHX4_I -2.95609672696523 -1.29050959286288 -0.0543759555157282 0.946609033108843 2.63289709179107 1.66387684270098 -0.879062189398845 -1.02059735576709
ENSG00000122592_LINE2299_HOXA7_D 0.458641858427641 1.22570445021084 1.373750462744 0.946367671671812 -1.30318865519282 -2.19006174603382 -0.417063246316369 -0.0634801688204099
ENSG00000123364_LINE2300_HOXC13_D_N1 -1.11566155683224 -1.70145757982071 -3.11236267141469 -2.58134792328382 -0.362826517466719 1.21659812117817 2.12066961960945 3.65242039737074
ENSG00000123388_LINE2302_HOXC11_D_N2 1.94964576243432 -0.613843719178382 -1.56970201384461 -3.39530761419477 -2.57445678625732 -0.021674047099822 3.11674018663351 3.85620472925348
ENSG00000123407_LINE2306_HOXC12_D_N1 0.401425884655213 -0.0545804091217346 -1.64083161793882 -0.934934928177846 -0.160075755535143 0.850977945529052 0.74118224201881 0.926129342491185
ENSG00000123576_LINE2308_ESX1_D_N2 1.35737855910762 -0.286520329564512 -1.93802435021322 -1.7391212384373 -0.491247010651588 -0.461775560309635 1.41517326621749 1.23505994680161
ENSG00000125492_LINE2310_BARHL1_I 1.87480280759726 -0.945732747062676 -1.80773964251267 -1.58298644769779 0.0257397064760667 0.0726607744225081 0.882732836807205 0.973153411464404
